MacroPlot Purpose,MacroPlot Name,Monitoring Status,Date,Index,Transect,Quadrat,Status,SizeCl,AgeCl,Count,Height,SubFrac,Comment,UV1,UV2,UV3,NumTran,NumQuadTran,QuadLen,QuadWid,Area,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Species Symbol,Lifecycle,Preferred_Lifeform,Family,Genus,ScientificName,Native Species,Invasive Species,Visited,
PIPO,PIPO 22,02Year2,5/18/2004 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,,,,,,False,False,True,
PIPO,PIPO 22,02Year2,5/18/2004 12:00:00 AM,1,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIPO,PIPO 22,02Year2,5/18/2004 12:00:00 AM,2,1,1,L,,X,11,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIPO,PIPO 22,02Year2,5/18/2004 12:00:00 AM,3,1,1,L,,X,22,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIPO,PIPO 22,02Year2,5/18/2004 12:00:00 AM,4,1,1,L,,X,2,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPO,PIPO 22,02Year5,6/12/2007 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,,,,,,False,False,True,
PIPO,PIPO 22,02Year5,6/12/2007 12:00:00 AM,1,1,1,L,,,1,0.15,1,From FMH TREESEED 1058,Resprout Live,, seed_ALL,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIPO,PIPO 22,02Year5,6/12/2007 12:00:00 AM,2,1,1,L,,,7,0.3,1,From FMH TREESEED 1058,Resprout Live,, seed_ALL,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIPO,PIPO 22,02Year5,6/12/2007 12:00:00 AM,3,1,1,L,,,12,0.6,1,From FMH TREESEED 1058,Resprout Live,, seed_ALL,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIPO,PIPO 22,02Year5,6/12/2007 12:00:00 AM,4,1,1,L,,,1,1,1,From FMH TREESEED 1058,Resprout Live,, seed_ALL,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIPO,PIPO 22,02Year5,6/12/2007 12:00:00 AM,5,1,1,L,,X,3,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIPO,PIPO 22,02Year5,6/12/2007 12:00:00 AM,6,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIPO,PIPO 22,02Year5,6/12/2007 12:00:00 AM,7,1,1,L,,X,7,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIPO,PIPO 22,02Year5,6/12/2007 12:00:00 AM,8,1,1,D,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIPO,PIPO 22,02Year5,6/12/2007 12:00:00 AM,9,1,1,L,,X,29,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPO,PIPO 22,02Year5,6/12/2007 12:00:00 AM,10,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPO,PIPO 22,03Year1,5/24/2012 10:03:12 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,,,,,,False,False,True,
PIPO,PIPO 22,03Year1,5/24/2012 10:03:12 AM,-2147483648,1,1,L,,,9,0.6,1,,,,,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIPO,PIPO 22,03Year1,5/24/2012 10:03:12 AM,-2147483647,1,1,L,,,2,0.6,1,,,,,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPO,PIPO 22,03Year10,6/4/2021 2:37:16 PM,,,,,,,,,,,,,,1,1,10,25,250,Lalor; Cierley; Brannfors,Lakin,,,,,,,,,,,False,False,True,
PIPO,PIPO 22,03Year10,6/4/2021 2:37:16 PM,1,1,1,L,,,27,0.6,1,,,,,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIPO,PIPO 22,03Year10,6/4/2021 2:37:16 PM,2,1,1,L,,,2,0.6,1,,,,,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPO,PIPO 22,03Year10,6/4/2021 2:37:16 PM,3,1,1,L,,,2,1,1,,,,,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPO,PIPO 22,03Year10,6/4/2021 2:37:16 PM,4,1,1,L,,,1,0.6,1,,,,,,,,,,,,,,,,JUOS,Perennial,Tree,Cupressaceae,Juniperus,Juniperus osteosperma,True,False,,
PIPO,PIPO 22,03Year2,5/20/2013 2:09:25 PM,,,,,,,,,,,,,,1,1,10,25,250,Byrne; Brannfors,Byrne/Jenkins; Milich,,,,,,,,,,,False,False,True,
PIPO,PIPO 22,03Year2,5/20/2013 2:09:25 PM,-2147483648,1,1,L,,,2,0.6,1,,,,,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPO,PIPO 22,03Year2,5/20/2013 2:09:25 PM,-2147483647,1,1,L,,,23,0.6,1,,,,,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIPO,PIPO 22,03Year5,5/23/2016 3:39:56 PM,,,,,,,,,,,,,,1,1,10,25,250,ALI; TALBERT,ALI,,,,,,,,,,,False,False,True,
PIPO,PIPO 22,03Year5,5/23/2016 3:39:56 PM,-2147483648,1,1,L,,,34,0.6,1,,,,,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIPO,PIPO 22,03Year5,5/23/2016 3:39:56 PM,-2147483647,1,1,L,,,1,1,1,,,,,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPO,PIPO 22,03Year5,5/23/2016 3:39:56 PM,-2147483646,1,1,L,,,8,0.6,1,,,,,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPO,PIPO 22,Pre,8/11/1997 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,,,,,,False,False,True,
PIPO,PIPO 22,Pre,8/11/1997 12:00:00 AM,1,1,1,L,,X,6,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIPO,PIPO 22,Pre,8/11/1997 12:00:00 AM,2,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIPO,PIPO 22,Pre,8/11/1997 12:00:00 AM,3,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIPO,PIPO 22,Pre,8/11/1997 12:00:00 AM,4,1,1,L,,X,2,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIPO,PIPO 22,Pre,8/11/1997 12:00:00 AM,5,1,1,L,,X,12,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIPO,PIPO 22,Pre,8/11/1997 12:00:00 AM,6,1,1,L,,X,6,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIPO,PIPO 22,Pre,8/11/1997 12:00:00 AM,7,1,1,L,,X,5,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIPO,PIPO 22,Pre,8/11/1997 12:00:00 AM,8,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
PIPO,PIPO 22,Pre,8/11/1997 12:00:00 AM,9,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPO,PIPO 22,Pre,8/11/1997 12:00:00 AM,10,1,1,L,,X,22,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPO,PIPO 22,Pre,8/11/1997 12:00:00 AM,11,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPO,PIPO 22,Pre,8/11/1997 12:00:00 AM,12,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPO,PIPO 22,Pre,8/11/1997 12:00:00 AM,13,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPO,PIPO 28,01Post,6/13/2006 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,,,,,,False,False,True,
PIPO,PIPO 28,01Post,6/13/2006 12:00:00 AM,1,1,1,L,,,30,0.15,1,From FMH TREESEED 1058,Resprout Live,, seed_ALL,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIPO,PIPO 28,01Post,6/13/2006 12:00:00 AM,2,1,1,L,,,27,0.3,1,From FMH TREESEED 1058,Resprout Live,, seed_ALL,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIPO,PIPO 28,01Post,6/13/2006 12:00:00 AM,3,1,1,D,,X,2,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIPO,PIPO 28,01Post,6/13/2006 12:00:00 AM,4,1,1,L,,X,5,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIPO,PIPO 28,01Post,6/13/2006 12:00:00 AM,5,1,1,D,,X,8,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIPO,PIPO 28,01Post,6/13/2006 12:00:00 AM,6,1,1,D,,X,8,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIPO,PIPO 28,01Post,6/13/2006 12:00:00 AM,7,1,1,L,,X,4,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIPO,PIPO 28,01Post,6/13/2006 12:00:00 AM,8,1,1,L,,X,6,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIPO,PIPO 28,01Post,6/13/2006 12:00:00 AM,9,1,1,D,,X,13,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIPO,PIPO 28,01Post,6/13/2006 12:00:00 AM,10,1,1,D,,X,4,3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIPO,PIPO 28,01Post,6/13/2006 12:00:00 AM,11,1,1,L,,X,2,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
PIPO,PIPO 28,01Post,6/13/2006 12:00:00 AM,12,1,1,L,,X,2,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
PIPO,PIPO 28,01Post,6/13/2006 12:00:00 AM,13,1,1,D,,X,1,3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
PIPO,PIPO 28,01Post,6/13/2006 12:00:00 AM,14,1,1,L,,X,1,3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
PIPO,PIPO 28,01Post,6/13/2006 12:00:00 AM,15,1,1,D,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPO,PIPO 28,01Post,6/13/2006 12:00:00 AM,16,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPO,PIPO 28,01Post,6/13/2006 12:00:00 AM,17,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPO,PIPO 28,01Post,6/13/2006 12:00:00 AM,18,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPO,PIPO 28,01Post,6/13/2006 12:00:00 AM,19,1,1,D,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,Perennial,Tree,Cupressaceae,Juniperus,Juniperus osteosperma,True,False,,
PIPO,PIPO 28,01Year1,6/25/2007 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,,,,,,False,False,True,
PIPO,PIPO 28,01Year1,6/25/2007 12:00:00 AM,1,1,1,L,,,31,0.15,1,From FMH TREESEED 1058,Resprout Live,, seed_ALL,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIPO,PIPO 28,01Year1,6/25/2007 12:00:00 AM,2,1,1,L,,,35,0.3,1,From FMH TREESEED 1058,Resprout Live,, seed_ALL,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIPO,PIPO 28,01Year1,6/25/2007 12:00:00 AM,3,1,1,L,,,8,0.6,1,From FMH TREESEED 1058,Resprout Live,, seed_ALL,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIPO,PIPO 28,01Year1,6/25/2007 12:00:00 AM,4,1,1,L,,,6,1,1,From FMH TREESEED 1058,Resprout Live,, seed_ALL,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIPO,PIPO 28,01Year1,6/25/2007 12:00:00 AM,5,1,1,L,,,1,2,1,From FMH TREESEED 1058,Resprout Live,, seed_ALL,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIPO,PIPO 28,01Year1,6/25/2007 12:00:00 AM,6,1,1,D,,X,9,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIPO,PIPO 28,01Year1,6/25/2007 12:00:00 AM,7,1,1,D,,X,7,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIPO,PIPO 28,01Year1,6/25/2007 12:00:00 AM,8,1,1,D,,X,14,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIPO,PIPO 28,01Year1,6/25/2007 12:00:00 AM,9,1,1,D,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
PIPO,PIPO 28,01Year1,6/25/2007 12:00:00 AM,10,1,1,D,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
PIPO,PIPO 28,01Year1,6/25/2007 12:00:00 AM,11,1,1,D,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPO,PIPO 28,01Year1,6/25/2007 12:00:00 AM,12,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPO,PIPO 28,01Year1,6/25/2007 12:00:00 AM,13,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPO,PIPO 28,01Year1,6/25/2007 12:00:00 AM,14,1,1,D,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPO,PIPO 28,01Year1,6/25/2007 12:00:00 AM,15,1,1,D,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,Perennial,Tree,Cupressaceae,Juniperus,Juniperus osteosperma,True,False,,
PIPO,PIPO 28,01Year10,5/18/2016 3:48:53 PM,,,,,,,,,,,,,,1,1,10,25,250,ANDERSON; ALI; MCCLURE,ALI,,,,,,,,,,,False,False,True,
PIPO,PIPO 28,01Year10,5/18/2016 3:48:53 PM,-2147483648,1,1,L,,,1,0.6,1,,,,,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
PIPO,PIPO 28,01Year10,5/18/2016 3:48:53 PM,-2147483647,1,1,L,,,1,0.6,1,,,,,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPO,PIPO 28,01Year10,5/18/2016 3:48:53 PM,-2147483646,1,1,L,,,1,1,1,,,,,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPO,PIPO 28,01Year10,5/18/2016 3:48:53 PM,-2147483645,1,1,L,,,57,0.6,1,,,,,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIPO,PIPO 28,01Year10,5/18/2016 3:48:53 PM,-2147483644,1,1,L,,,35,1,1,,,,,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIPO,PIPO 28,01Year10,5/18/2016 3:48:53 PM,-2147483643,1,1,L,,,26,2,1,,,,,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIPO,PIPO 28,01Year2,5/28/2008 3:29:10 PM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,,,,,,False,False,True,
PIPO,PIPO 28,01Year2,5/28/2008 3:29:10 PM,-2147483648,1,1,L,,,63,0.6,1,,,,,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIPO,PIPO 28,01Year2,5/28/2008 3:29:10 PM,-2147483647,1,1,L,,,12,1,1,,,,,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIPO,PIPO 28,01Year2,5/28/2008 3:29:10 PM,-2147483646,1,1,L,,,1,2,1,,,,,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIPO,PIPO 28,01Year2,5/28/2008 3:29:10 PM,-2147483645,1,1,L,,,8,0.3,1,,,,,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIPO,PIPO 28,01Year2,5/28/2008 3:29:10 PM,-2147483644,1,1,L,,,3,0.6,1,,,,,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPO,PIPO 28,01Year2,5/28/2008 3:29:10 PM,-2147483643,1,1,D,,,2,1,1,,,,,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPO,PIPO 28,01Year2,5/28/2008 3:29:10 PM,-2147483642,1,1,D,,,1,2,1,,,,,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
PIPO,PIPO 28,01Year2,5/28/2008 3:29:10 PM,-2147483641,1,1,D,,,1,1,1,,,,,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
PIPO,PIPO 28,01Year5,5/17/2011 10:32:17 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,,,,,,False,False,True,
PIPO,PIPO 28,01Year5,5/17/2011 10:32:17 AM,-2147483648,1,1,L,,,64,0.6,1,,,,,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIPO,PIPO 28,01Year5,5/17/2011 10:32:17 AM,-2147483647,1,1,L,,,30,1,1,,,,,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIPO,PIPO 28,01Year5,5/17/2011 10:32:17 AM,-2147483646,1,1,L,,,25,2,1,,,,,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIPO,PIPO 28,01Year5,5/17/2011 10:32:17 AM,-2147483645,1,1,L,,,2,2,1,,,,,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIPO,PIPO 28,PR01,6/6/2001 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,,,,,,False,False,True,
PIPO,PIPO 28,PR01,6/6/2001 12:00:00 AM,1,1,1,D,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIPO,PIPO 28,PR01,6/6/2001 12:00:00 AM,2,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIPO,PIPO 28,PR01,6/6/2001 12:00:00 AM,3,1,1,L,,X,5,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIPO,PIPO 28,PR01,6/6/2001 12:00:00 AM,4,1,1,L,,X,24,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIPO,PIPO 28,PR01,6/6/2001 12:00:00 AM,5,1,1,D,,X,2,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIPO,PIPO 28,PR01,6/6/2001 12:00:00 AM,6,1,1,D,,X,4,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIPO,PIPO 28,PR01,6/6/2001 12:00:00 AM,7,1,1,L,,X,26,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIPO,PIPO 28,PR01,6/6/2001 12:00:00 AM,8,1,1,L,,X,32,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIPO,PIPO 28,PR01,6/6/2001 12:00:00 AM,9,1,1,D,,X,9,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIPO,PIPO 28,PR01,6/6/2001 12:00:00 AM,10,1,1,D,,X,6,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIPO,PIPO 28,PR01,6/6/2001 12:00:00 AM,11,1,1,L,,X,29,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIPO,PIPO 28,PR01,6/6/2001 12:00:00 AM,12,1,1,D,,X,2,3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIPO,PIPO 28,PR01,6/6/2001 12:00:00 AM,13,1,1,L,,X,7,3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIPO,PIPO 28,PR01,6/6/2001 12:00:00 AM,14,1,1,L,,X,2,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
PIPO,PIPO 28,PR01,6/6/2001 12:00:00 AM,15,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
